text,humor
Want a stable relationship? Get a horse!,True
Will Smith really looks like that guy from Fresh Prince of Bel-Air.,True
What do you call fly with no wings? A walk! Hahaha.. Heh .,True
Plugs keep bending? Straighten the outlet with a fork!,True
I gave Easter candy to my roommates and I'm officially dubbed the mom of the apartment now.,True
I'm a social vegan. I avoid meet.,True
Why aren't iphone chargers called apple juice?,True
#instagram : Made for people who don't want to beg for friends on Facebook.,True
I wonder if King-sized sheets are called Presidential-sized sheets in Europe..,True
There's 364 more days until Christmas and people already have their Christmas lights up. Unbelievable.,True
"New food naming trend at the office, today i ate a sandwich named Steve.",True
Introducing free idiot tests! Only $5!,True
Do homeless people understand knock knock jokes?,True
"staring from a distance counts is flirting, right?",True
I hate living where I do. I used to think 55 degrees is cold now I think 18 degrees is warm.,True
I often worry that mankind is going to start world war 3 solely because we enjoy trilogies.,True
paused Willy Wonka and the Chocolate Factory to go buy a Snickers. This is why I can't watch breaking bad.,True
My new years resolution is to remember...umm...,True
Sometimes I cry when cutting carrots just so the onions don't think they are ugly or something.,True
"to this day, the boys at that used to bully me and take my lunch money still does. on the plus side, he makes great Subway sandwiches.",True
Why can't someone look at me the way i look at French fries..,True
I remember 2012 like it was yesterday..,True
Just illegally downloaded a video while here in Jamaica. Does that make me a pirate of the Caribbean?,True
"Don't worry, Mayans. If you get it wrong, it's not the end of the world.",True
Lost my mood ring.. Not sure how I feel about this.,True
I never finish anyth,True
"Once upon a time, computers were only used for Paint and Space Pinball.",True
"Myth:

It is said to be that once the 'M' in MTV once stood for music.",True
Of course I talk to myself. Sometimes I need an expert opinion.,True
Of course gay men dress well. They didn't spend all that time in the closet doing nothing.,True
"To girls who say all men are the same, nobody said you had to try them all.",True
"There are two deaf blokes Sat at each end of the bus, signing each other wildly. I'm fighting the urge to ask them to keep it down.",True
I'm writing a joke about a guy's first day at FedEx but I just can't get the delivery right.,True
I saw some ducks practicing their teenage girl faces at the pond today.,True
If Eve doomed the human population for an apple.. What would she do for a Klondike?,True
"Money can't buy happiness, but I'd much rather cry in a mansion.",True
All girls that are 13-17 look exactly the same now. #college,True
"If anyone is interested, I'll be signing books tomorrow at Barnes &amp, Noble from 6 PM until I'm escorted out by security.",True
I like to freak my dentist out by seductively licking his fingers during procedures.,True
My wallet is so fat it's uncomfortable to sit. #richpeopleproblems,True
Halo 4: Saving more Teen pregnancies than Trojan.,True
"Ugh, stewardess wants us to turn off our portable electronics. Knew I should've brought my full desktop PC for this flight.",True
"I've gotta stop saying ""How stupid can you be?"". Too many people are taking it as a challenge.",True
"If you're having a bad day, just remember that someone has to clean the bathroom at Taco Bell.",True
They say nothing rhymes with orange. They're wrong. Nothing doesn't rhyme with orange.,True
I just got gas for $1.39 today at lunch! Gotta love Taco Bell.,True
"I walked into the boss's office and handed him a pear. He asked,Whats this for? A pay rise.My wife told me to grow it first and then ask u",True
I'm pretty sure Dora the Explorer is the maid on Family Guy.,True
"My homework brings all the Asians to the yard, and they're like, it wasn't that hard.",True
"My boss:Ive noticed u nodding off during meetings recently.r u getting enough sleep?
Me:Not really,the meetings are a lot shorter these days",True
I keep a baseball bat under the bed just in case someone breaks in and pitches a ball to me.,True
Today I am running around the park and putting sprinkles on dog crap so people's days aren't ruined.,True
For Halloween this year I think I'm gonna go around to all the hospices and retirement homes and put up cemetery wallpaper.,True
I have a fear of speed bumps..but I'm slowly getting over it.,True
What if Taylor Swift and Adele started dating and then broke up?,True
Guys that try to pick up girls on Twitter are pathetic. Girls If you agree message me your number and we can talk about it.,True
"My advice to men, marry someone who looks sexy disappointed.",True
The reason I wish I was in a gang would be so I know what to do with my hands in pictures.,True
Snooki's son is going to hate it when his friends discover Yo mama jokes.,True
I don't know why people want white iPhones... Everyone knows blacks run faster than whites.,True
"Some girl yelled at me ' you're so hot!!' today on the street. Dont believe me? Ask Brad Pitt, he was Standing Right behind me.",True
I think I'm gonna get a cat just to blame it all the time for being a pussy.,True
"If guns don't kill people, people kill people, does that mean that toasters don't toast toast, toast toast toast?",True
Did you just throw sodium chloride at me?! That's assault!,True
They say there are a lot of scammers on the Internet! And for only $19.95 a month I can show you how to stop them!,True
I prefer not to think before speaking. I like being just surprised as everyone else by the crazy stuff that comes out of my mouth.,True
I hate when I'm standing there trying to be handsome when some other guy comes and stands next to me and challenges my handsomeness.,True
"Tired of lacing shoes? Just replace them with earphones! They'll magically get knotted up every time, guaranteed.",True
Sometimes I forget how to spell a word and I change the entire sentence just to avoid using that word.,True
What if oxygen lowers your voice and helium brings it back to normal?,True
The worst thing about having more money than sense is probably the fact I don't have very much money.,True
"I gotta dig bick. You that read wrong. That awkward when you read that wrong also. And said ""moment"" after awkward. This is awkward.",True
"I've just won 10 million on the lottery and decided to buy my local Chinese takeaway called 'Happiness'.

Your move, philosophers.",True
Do the Chinese people who visit America realize they bought souvenirs made in their own country?,True
"If vegetarians loved animals so much, they would stop eating all their food.",True
Documentaries: Like real movies except with ugly people.,True
Why can Mario smash bricks with his head but dies when he gets touched by a turtle?,True
It's the little things that count. That's why I'm hosting a math class for midgets.,True
How do you pronounce tomato? Is it tomato or tomato?,True
"I don't hate you, but If you were on fire and I had water, I'd drink it.",True
I hate the part of the morning where I have to get out of bed and actually participate in life.,True
"A boy goes to a strip club. His mom gets angry &amp, asks him: Did you see anything there that you weren't supposed to see?

Boy: Yes, dad!",True
"Q. Where do fags park?

A. In the rear.",True
"Teacher: Johnny, you know you can't sleep in my class. 

Johnny: I know. But maybe if you were just a little quieter, I could.",True
